date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:49:18	23537/23537	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:35%20GMT	http://www.santanarow.com/images/vendor/store_logo_OpticalIllusions%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_OpticalIllusions@2x.png	(from http://www.santanarow.com/shop)
00:49:19	22239/22239	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:18%20GMT	http://www.santanarow.com/shop/paper_source	E:/Sites/SantanaRow/www.santanarow.com/shop/paper_source.html	(from http://www.santanarow.com/shop)
00:49:19	12738/12738	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:35%20GMT	http://www.santanarow.com/images/vendor/store_logo_PaperSource%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_PaperSource@2x.png	(from http://www.santanarow.com/shop)
00:49:20	23531/23531	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:19%20GMT	http://www.santanarow.com/dine/peets_coffee_tea	E:/Sites/SantanaRow/www.santanarow.com/dine/peets_coffee_tea.html	(from http://www.santanarow.com/shop)
00:49:20	26062/26062	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:36%20GMT	http://www.santanarow.com/images/vendor/store_logo_PeetsCoffeeTea%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_PeetsCoffeeTea@2x.png	(from http://www.santanarow.com/shop)
00:49:21	22241/22241	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:20%20GMT	http://www.santanarow.com/shop/penelope_boutique	E:/Sites/SantanaRow/www.santanarow.com/shop/penelope_boutique.html	(from http://www.santanarow.com/shop)
00:49:21	32606/32606	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:36%20GMT	http://www.santanarow.com/images/vendor/store_logo_PenelopeBoutique%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_PenelopeBoutique@2x.png	(from http://www.santanarow.com/shop)
00:49:22	22033/22033	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:21%20GMT	http://www.santanarow.com/dine/pressed_juicery	E:/Sites/SantanaRow/www.santanarow.com/dine/pressed_juicery.html	(from http://www.santanarow.com/shop)
00:49:22	6766/6766	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:31:13%20GMT	http://www.santanarow.com/images/vendor/PressedJuicery%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/PressedJuicery@2x.png	(from http://www.santanarow.com/shop)
00:49:23	23425/23425	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:22%20GMT	http://www.santanarow.com/shop/scotch-soda	E:/Sites/SantanaRow/www.santanarow.com/shop/scotch-soda.html	(from http://www.santanarow.com/shop)
00:49:24	21976/21976	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:23%20GMT	http://www.santanarow.com/shop/sephora	E:/Sites/SantanaRow/www.santanarow.com/shop/sephora.html	(from http://www.santanarow.com/shop)
00:49:24	29874/29874	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Aug%202015%2018:21:00%20GMT	http://www.santanarow.com/images/vendor/Sephora_Logo_white.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Sephora_Logo_white.png	(from http://www.santanarow.com/shop)
00:49:25	22043/22043	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:24%20GMT	http://www.santanarow.com/shop/sleep	E:/Sites/SantanaRow/www.santanarow.com/shop/sleep.html	(from http://www.santanarow.com/shop)
00:49:25	9341/9341	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Nov%202015%2018:06:32%20GMT	http://www.santanarow.com/images/vendor/sleep.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/sleep.png	(from http://www.santanarow.com/shop)
00:49:25	34322/34322	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Apr%202018%2017:24:44%20GMT	http://www.santanarow.com/images/vendor/Soul_Logo.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Soul_Logo.png	(from http://www.santanarow.com/shop)
00:49:26	22158/22158	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:25%20GMT	http://www.santanarow.com/shop/spence-diamonds	E:/Sites/SantanaRow/www.santanarow.com/shop/spence-diamonds.html	(from http://www.santanarow.com/shop)
00:49:28	23658/23658	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:27%20GMT	http://www.santanarow.com/dine/starbucks	E:/Sites/SantanaRow/www.santanarow.com/dine/starbucks.html	(from http://www.santanarow.com/shop)
00:49:29	37300/37300	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:31:15%20GMT	http://www.santanarow.com/images/vendor/Starbucks%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Starbucks@2x.png	(from http://www.santanarow.com/shop)
00:49:29	279627/279627	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Aug%202016%2023:44:53%20GMT	http://www.santanarow.com/images/vendor/Spence_Diamonds.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Spence_Diamonds.png	(from http://www.santanarow.com/shop)
00:49:29	22519/22519	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:28%20GMT	http://www.santanarow.com/shop/sugarfina	E:/Sites/SantanaRow/www.santanarow.com/shop/sugarfina.html	(from http://www.santanarow.com/shop)
00:49:29	10796/10796	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Mar%202016%2023:14:39%20GMT	http://www.santanarow.com/images/vendor/Sugarfina_Web.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Sugarfina_Web.png	(from http://www.santanarow.com/shop)
00:49:30	23084/23084	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:29%20GMT	http://www.santanarow.com/shop/suit-supply	E:/Sites/SantanaRow/www.santanarow.com/shop/suit-supply.html	(from http://www.santanarow.com/shop)
00:49:30	22195/22195	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Apr%202017%2019:13:26%20GMT	http://www.santanarow.com/images/vendor/Suitesupply_Web.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Suitesupply_Web.png	(from http://www.santanarow.com/shop)
00:49:31	21947/21947	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:30%20GMT	http://www.santanarow.com/shop/sunglass-hut	E:/Sites/SantanaRow/www.santanarow.com/shop/sunglass-hut.html	(from http://www.santanarow.com/shop)
00:49:31	6781/6781	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:45%20GMT	http://www.santanarow.com/images/vendor/SunglassHut%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/SunglassHut@2x.png	(from http://www.santanarow.com/shop)
00:49:32	22154/22154	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:31%20GMT	http://www.santanarow.com/shop/sur_la_table	E:/Sites/SantanaRow/www.santanarow.com/shop/sur_la_table.html	(from http://www.santanarow.com/shop)
00:49:32	42282/42282	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:40%20GMT	http://www.santanarow.com/images/vendor/store_logo_SurLaTable%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_SurLaTable@2x.png	(from http://www.santanarow.com/shop)
00:49:33	24561/24561	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:32%20GMT	http://www.santanarow.com/shop/tea-collection	E:/Sites/SantanaRow/www.santanarow.com/shop/tea-collection.html	(from http://www.santanarow.com/shop)
00:49:33	6143/6143	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jul%202018%2021:06:17%20GMT	http://www.santanarow.com/images/vendor/Tea_Collection.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Tea_Collection.png	(from http://www.santanarow.com/shop)
00:49:34	22878/22878	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:33%20GMT	http://www.santanarow.com/shop/ted_baker	E:/Sites/SantanaRow/www.santanarow.com/shop/ted_baker.html	(from http://www.santanarow.com/shop)
00:49:34	6516/6516	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:40%20GMT	http://www.santanarow.com/images/vendor/store_logo_TedBaker%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_TedBaker@2x.png	(from http://www.santanarow.com/shop)
00:49:35	21975/21975	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:34%20GMT	http://www.santanarow.com/shop/tesla_motors	E:/Sites/SantanaRow/www.santanarow.com/shop/tesla_motors.html	(from http://www.santanarow.com/shop)
00:49:35	2802/2802	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:40%20GMT	http://www.santanarow.com/images/vendor/store_logo_Tesla%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_Tesla@2x.png	(from http://www.santanarow.com/shop)
00:49:36	22140/22140	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:35%20GMT	http://www.santanarow.com/shop/tommy_bahama	E:/Sites/SantanaRow/www.santanarow.com/shop/tommy_bahama.html	(from http://www.santanarow.com/shop)
00:49:36	14983/14983	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Dec%202016%2000:40:18%20GMT	http://www.santanarow.com/images/vendor/Tommy_Bahama_2017_Logo.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Tommy_Bahama_2017_Logo.png	(from http://www.santanarow.com/shop)
00:49:37	22395/22395	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:36%20GMT	http://www.santanarow.com/shop/tranquility_dental_group	E:/Sites/SantanaRow/www.santanarow.com/shop/tranquility_dental_group.html	(from http://www.santanarow.com/shop)
00:49:37	11701/11701	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:46%20GMT	http://www.santanarow.com/images/vendor/TranquilityDental%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/TranquilityDental@2x.png	(from http://www.santanarow.com/shop)
00:49:38	22233/22233	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:37%20GMT	http://www.santanarow.com/shop/tumi	E:/Sites/SantanaRow/www.santanarow.com/shop/tumi.html	(from http://www.santanarow.com/shop)
00:49:38	11805/11805	---M--	200	added ('OK')	image/png	date:Fri,%2011%20May%202018%2018:49:38%20GMT	http://www.santanarow.com/images/vendor/Tumi_2018_Logo.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Tumi_2018_Logo.png	(from http://www.santanarow.com/shop)
00:49:39	22091/22091	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:38%20GMT	http://www.santanarow.com/shop/us-bank	E:/Sites/SantanaRow/www.santanarow.com/shop/us-bank.html	(from http://www.santanarow.com/shop)
00:49:39	7332/7332	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:46%20GMT	http://www.santanarow.com/images/vendor/USBank%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/USBank@2x.png	(from http://www.santanarow.com/shop)
00:49:40	22013/22013	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:39%20GMT	http://www.santanarow.com/shop/urban_outfitters	E:/Sites/SantanaRow/www.santanarow.com/shop/urban_outfitters.html	(from http://www.santanarow.com/shop)
00:49:40	15297/15297	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:42%20GMT	http://www.santanarow.com/images/vendor/store_logo_UrbanOutfitters%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_UrbanOutfitters@2x.png	(from http://www.santanarow.com/shop)
00:49:41	22301/22301	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:40%20GMT	http://www.santanarow.com/shop/vintage_wine_merchants	E:/Sites/SantanaRow/www.santanarow.com/shop/vintage_wine_merchants.html	(from http://www.santanarow.com/shop)
00:49:41	38485/38485	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:44%20GMT	http://www.santanarow.com/images/vendor/store_logo_VintageWineMerchants%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_VintageWineMerchants@2x.png	(from http://www.santanarow.com/shop)
00:49:41	22187/22187	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:41%20GMT	http://www.santanarow.com/shop/ws_salon	E:/Sites/SantanaRow/www.santanarow.com/shop/ws_salon.html	(from http://www.santanarow.com/shop)
00:49:42	10132/10132	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:44%20GMT	http://www.santanarow.com/images/vendor/store_logo_WSalon%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_WSalon@2x.png	(from http://www.santanarow.com/shop)
00:49:42	22429/22429	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:42%20GMT	http://www.santanarow.com/shop/warby-parker	E:/Sites/SantanaRow/www.santanarow.com/shop/warby-parker.html	(from http://www.santanarow.com/shop)
00:49:43	3000/3000	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Dec%202015%2023:37:22%20GMT	http://www.santanarow.com/images/vendor/warby.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/warby.png	(from http://www.santanarow.com/shop)
00:49:43	22163/22163	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:43%20GMT	http://www.santanarow.com/shop/z_gallerie	E:/Sites/SantanaRow/www.santanarow.com/shop/z_gallerie.html	(from http://www.santanarow.com/shop)
00:49:44	5802/5802	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:45%20GMT	http://www.santanarow.com/images/vendor/store_logo_ZGallerie%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_ZGallerie@2x.png	(from http://www.santanarow.com/shop)
00:49:45	83650/83650	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202016%2018:16:23%20GMT	http://www.santanarow.com/images/made/images/heros/Dining_at_El_Jardin_240_160_000000opac-%2075_s_c1.png	E:/Sites/SantanaRow/www.santanarow.com/images/made/images/heros/Dining_at_El_Jardin_240_160_000000opac-%2075_s_c1.png	(from http://www.santanarow.com/dine)
00:49:46	23577/23577	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:45%20GMT	http://www.santanarow.com/dine/amber_india	E:/Sites/SantanaRow/www.santanarow.com/dine/amber_india.html	(from http://www.santanarow.com/dine)
00:49:48	54397/54397	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:21%20GMT	http://www.santanarow.com/images/vendor/store_logo_AmberIndia%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_AmberIndia@2x.png	(from http://www.santanarow.com/dine)
00:49:49	22237/22237	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:48%20GMT	http://www.santanarow.com/dine/cielo-rooftop-bar	E:/Sites/SantanaRow/www.santanarow.com/dine/cielo-rooftop-bar.html	(from http://www.santanarow.com/dine)
00:49:51	59543/59543	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jul%202018%2017:02:21%20GMT	http://www.santanarow.com/images/vendor/Cielo_Logo.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Cielo_Logo.png	(from http://www.santanarow.com/dine)
00:49:52	23582/23582	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:51%20GMT	http://www.santanarow.com/dine/cocola	E:/Sites/SantanaRow/www.santanarow.com/dine/cocola.html	(from http://www.santanarow.com/dine)
00:49:53	9963/9963	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:25%20GMT	http://www.santanarow.com/images/vendor/store_logo_CocolaBakery%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_CocolaBakery@2x.png	(from http://www.santanarow.com/dine)
00:49:53	24684/24684	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:53%20GMT	http://www.santanarow.com/dine/consuelo_mexican_bistro	E:/Sites/SantanaRow/www.santanarow.com/dine/consuelo_mexican_bistro.html	(from http://www.santanarow.com/dine)
00:49:54	18222/18222	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:25%20GMT	http://www.santanarow.com/images/vendor/store_logo_Consuelo%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_Consuelo@2x.png	(from http://www.santanarow.com/dine)
00:49:55	23631/23631	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:54%20GMT	http://www.santanarow.com/dine/the_counter	E:/Sites/SantanaRow/www.santanarow.com/dine/the_counter.html	(from http://www.santanarow.com/dine)
00:49:56	15773/15773	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:41%20GMT	http://www.santanarow.com/images/vendor/store_logo_TheCounter%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_TheCounter@2x.png	(from http://www.santanarow.com/dine)
00:49:57	23983/23983	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:56%20GMT	http://www.santanarow.com/dine/el_jardin_tequila_bar_restaurant	E:/Sites/SantanaRow/www.santanarow.com/dine/el_jardin_tequila_bar_restaurant.html	(from http://www.santanarow.com/dine)
00:49:58	15546/15546	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:27%20GMT	http://www.santanarow.com/images/vendor/store_logo_ElJardin%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_ElJardin@2x.png	(from http://www.santanarow.com/dine)
00:49:59	22260/22260	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:49:58%20GMT	http://www.santanarow.com/dine/emc-seafood-raw-bar	E:/Sites/SantanaRow/www.santanarow.com/dine/emc-seafood-raw-bar.html	(from http://www.santanarow.com/dine)
00:50:05	776417/776417	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202016%2018:16:25%20GMT	http://www.santanarow.com/images/made/images/heros/Dining_at_El_Jardin_768_512_000000opac-%2075_s_c1.png	E:/Sites/SantanaRow/www.santanarow.com/images/made/images/heros/Dining_at_El_Jardin_768_512_000000opac-%2075_s_c1.png	(from http://www.santanarow.com/dine)
00:50:06	22150/22150	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:05%20GMT	http://www.santanarow.com/dine/fogo-de-chao	E:/Sites/SantanaRow/www.santanarow.com/dine/fogo-de-chao.html	(from http://www.santanarow.com/dine)
00:50:11	384107/384107	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2022:41:47%20GMT	http://www.santanarow.com/images/vendor/EMC_Logo.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/EMC_Logo.png	(from http://www.santanarow.com/dine)
00:50:12	22247/22247	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:11%20GMT	http://www.santanarow.com/dine/hello-kitty-cafe	E:/Sites/SantanaRow/www.santanarow.com/dine/hello-kitty-cafe.html	(from http://www.santanarow.com/dine)
00:50:13	218608/218608	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:30:59%20GMT	http://www.santanarow.com/images/vendor/fogo_de_chao%40sx.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/fogo_de_chao@sx.png	(from http://www.santanarow.com/dine)
00:50:14	22307/22307	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:13%20GMT	http://www.santanarow.com/dine/ikes-love-sandwiches	E:/Sites/SantanaRow/www.santanarow.com/dine/ikes-love-sandwiches.html	(from http://www.santanarow.com/dine)
00:50:16	54763/54763	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202018%2000:42:16%20GMT	http://www.santanarow.com/images/vendor/Ikes_Logo.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Ikes_Logo.png	(from http://www.santanarow.com/dine)
00:50:17	24783/24783	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:17%20GMT	http://www.santanarow.com/dine/lb_steak	E:/Sites/SantanaRow/www.santanarow.com/dine/lb_steak.html	(from http://www.santanarow.com/dine)
00:50:18	207048/207048	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Jun%202018%2016:36:56%20GMT	http://www.santanarow.com/images/vendor/hello_kitty_cafe_logo.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/hello_kitty_cafe_logo.png	(from http://www.santanarow.com/dine)
00:50:18	25639/25639	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:32%20GMT	http://www.santanarow.com/images/vendor/store_logo_LBSteak%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_LBSteak@2x.png	(from http://www.santanarow.com/dine)
00:50:19	24684/24684	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:19%20GMT	http://www.santanarow.com/dine/left_bank_brasserie	E:/Sites/SantanaRow/www.santanarow.com/dine/left_bank_brasserie.html	(from http://www.santanarow.com/dine)
00:50:20	25031/25031	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:32%20GMT	http://www.santanarow.com/images/vendor/store_logo_LeftBank%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_LeftBank@2x.png	(from http://www.santanarow.com/dine)
00:50:21	23802/23802	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:20%20GMT	http://www.santanarow.com/dine/maggianos_little_italy	E:/Sites/SantanaRow/www.santanarow.com/dine/maggianos_little_italy.html	(from http://www.santanarow.com/dine)
00:50:21	18272/18272	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:34%20GMT	http://www.santanarow.com/images/vendor/store_logo_Maggianos%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_Maggianos@2x.png	(from http://www.santanarow.com/dine)
00:50:22	23270/23270	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:21%20GMT	http://www.santanarow.com/dine/oveja-negra	E:/Sites/SantanaRow/www.santanarow.com/dine/oveja-negra.html	(from http://www.santanarow.com/dine)
00:50:29	1536060/1536060	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202016%2018:16:27%20GMT	http://www.santanarow.com/images/made/images/heros/Dining_at_El_Jardin_1100_733_000000opac-%2075_s_c1.png	E:/Sites/SantanaRow/www.santanarow.com/images/made/images/heros/Dining_at_El_Jardin_1100_733_000000opac-%2075_s_c1.png	(from http://www.santanarow.com/dine)
00:50:30	23388/23388	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:29%20GMT	http://www.santanarow.com/dine/ozumo	E:/Sites/SantanaRow/www.santanarow.com/dine/ozumo.html	(from http://www.santanarow.com/dine)
00:50:31	275800/275800	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202017%2018:54:31%20GMT	http://www.santanarow.com/images/vendor/OV_TEXT.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/OV_TEXT.png	(from http://www.santanarow.com/dine)
00:50:32	57098/57098	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2017:43:42%20GMT	http://www.santanarow.com/images/vendor/Ozumo_Web.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Ozumo_Web.png	(from http://www.santanarow.com/dine)
00:50:32	22131/22131	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:31%20GMT	http://www.santanarow.com/dine/pinkberry	E:/Sites/SantanaRow/www.santanarow.com/dine/pinkberry.html	(from http://www.santanarow.com/dine)
00:50:32	8680/8680	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:36%20GMT	http://www.santanarow.com/images/vendor/store_logo_Pinkberry%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_Pinkberry@2x.png	(from http://www.santanarow.com/dine)
00:50:33	22256/22256	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:32%20GMT	http://www.santanarow.com/dine/pizza_antica	E:/Sites/SantanaRow/www.santanarow.com/dine/pizza_antica.html	(from http://www.santanarow.com/dine)
00:50:33	11456/11456	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:31:10%20GMT	http://www.santanarow.com/images/vendor/PizzaAntica%402x-002.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/PizzaAntica@2x-002.png	(from http://www.santanarow.com/dine)
00:50:33	452786/452786	---M--	200	added ('OK')	image/png	date:Tue,%2009%20May%202017%2022:52:34%20GMT	http://www.santanarow.com/images/vendor/Mendo_.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/Mendo_.png	(from http://www.santanarow.com/dine)
00:50:34	22412/22412	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:33%20GMT	http://www.santanarow.com/dine/plutos	E:/Sites/SantanaRow/www.santanarow.com/dine/plutos.html	(from http://www.santanarow.com/dine)
00:50:34	8648/8648	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202015%2018:32:37%20GMT	http://www.santanarow.com/images/vendor/store_logo_Plutos%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/store_logo_Plutos@2x.png	(from http://www.santanarow.com/dine)
00:50:35	23807/23807	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:34%20GMT	http://www.santanarow.com/dine/roots-rye	E:/Sites/SantanaRow/www.santanarow.com/dine/roots-rye.html	(from http://www.santanarow.com/dine)
00:50:36	33997/33997	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202015%2016:29:37%20GMT	http://www.santanarow.com/images/vendor/RR%402x.png	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/RR@2x.png	(from http://www.santanarow.com/dine)
00:50:37	24878/24878	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:36%20GMT	http://www.santanarow.com/dine/rosie_mccanns_irish_pub_restaurant	E:/Sites/SantanaRow/www.santanarow.com/dine/rosie_mccanns_irish_pub_restaurant.html	(from http://www.santanarow.com/dine)
00:50:38	22016/22016	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2007:50:37%20GMT	http://www.santanarow.com/dine/sino	E:/Sites/SantanaRow/www.santanarow.com/dine/sino.html	(from http://www.santanarow.com/dine)
00:50:38	164952/164952	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jun%202016%2016:43:01%20GMT	http://www.santanarow.com/images/vendor/PokeBarLogo.jpg	E:/Sites/SantanaRow/www.santanarow.com/images/vendor/PokeBarLogo.jpg	(from http://www.santanarow.com/dine)
